"2021-12-07 23:04:58,990" w Pressed
"2021-12-07 23:04:59,503" w Pressed
"2021-12-07 23:04:59,533" w Pressed
"2021-12-07 23:04:59,565" w Pressed
"2021-12-07 23:04:59,597" w Pressed
"2021-12-07 23:04:59,598" 1 Pressed
"2021-12-07 23:04:59,726" d Pressed
"2021-12-07 23:04:59,789" '1' Released
"2021-12-07 23:04:59,998" 'd' Released
"2021-12-07 23:05:00,182" d Pressed
"2021-12-07 23:05:00,406" 'd' Released
"2021-12-07 23:05:00,639" d Pressed
"2021-12-07 23:05:00,950" 'w' Released
"2021-12-07 23:05:01,458" d Pressed
"2021-12-07 23:05:01,486" 'd' Released
"2021-12-07 23:05:01,549" w Pressed
"2021-12-07 23:05:02,014" a Pressed
"2021-12-07 23:05:02,278" 'w' Released
"2021-12-07 23:05:02,462" d Pressed
"2021-12-07 23:05:02,502" 'a' Released
"2021-12-07 23:05:02,503" w Pressed
"2021-12-07 23:05:02,613" 'w' Released
"2021-12-07 23:05:02,822" w Pressed
"2021-12-07 23:05:02,918" 'd' Released
"2021-12-07 23:05:03,133" 'w' Released
"2021-12-07 23:05:03,134" d Pressed
"2021-12-07 23:05:03,246" a Pressed
"2021-12-07 23:05:03,278" 'd' Released
"2021-12-07 23:05:03,462" d Pressed
"2021-12-07 23:05:03,478" 'a' Released
"2021-12-07 23:05:03,653" a Pressed
"2021-12-07 23:05:03,693" 'd' Released
"2021-12-07 23:05:03,789" d Pressed
"2021-12-07 23:05:03,814" 'a' Released
"2021-12-07 23:05:03,943" w Pressed
"2021-12-07 23:05:04,053" 'd' Released
"2021-12-07 23:05:04,054" a Pressed
"2021-12-07 23:05:04,198" d Pressed
"2021-12-07 23:05:04,230" 'a' Released
"2021-12-07 23:05:04,253" 'w' Released
"2021-12-07 23:05:04,760" d Pressed
"2021-12-07 23:05:04,789" d Pressed
"2021-12-07 23:05:04,819" d Pressed
"2021-12-07 23:05:04,868" d Pressed
"2021-12-07 23:05:04,898" d Pressed
"2021-12-07 23:05:04,927" d Pressed
"2021-12-07 23:05:04,960" d Pressed
"2021-12-07 23:05:04,982" a Pressed
"2021-12-07 23:05:05,038" 'd' Released
"2021-12-07 23:05:06,302" w Pressed
"2021-12-07 23:05:06,702" 'w' Released
"2021-12-07 23:05:08,094" 'a' Released
"2021-12-07 23:05:59,167" w Pressed
"2021-12-07 23:05:59,682" w Pressed
"2021-12-07 23:05:59,711" w Pressed
"2021-12-07 23:05:59,742" w Pressed
"2021-12-07 23:05:59,775" w Pressed
"2021-12-07 23:05:59,805" w Pressed
"2021-12-07 23:05:59,830" a Pressed
"2021-12-07 23:06:00,336" a Pressed
"2021-12-07 23:06:00,342" 'w' Released
"2021-12-07 23:06:00,702" 'a' Released
"2021-12-07 23:06:01,358" w Pressed
"2021-12-07 23:06:01,718" 'w' Released
"2021-12-07 23:06:06,646" w Pressed
"2021-12-07 23:06:06,871" 3 Pressed
"2021-12-07 23:06:06,974" '3' Released
"2021-12-07 23:06:07,086" 1 Pressed
"2021-12-07 23:06:07,238" '1' Released
"2021-12-07 23:06:07,397" 'w' Released
"2021-12-07 23:06:08,006" a Pressed
"2021-12-07 23:06:08,293" w Pressed
"2021-12-07 23:06:08,341" 3 Pressed
"2021-12-07 23:06:08,447" 'a' Released
"2021-12-07 23:06:08,486" '3' Released
"2021-12-07 23:06:09,046" d Pressed
"2021-12-07 23:06:09,222" 'd' Released
"2021-12-07 23:06:09,533" d Pressed
"2021-12-07 23:06:09,566" 'w' Released
"2021-12-07 23:06:09,846" w Pressed
"2021-12-07 23:06:09,941" 'd' Released
"2021-12-07 23:06:10,447" w Pressed
"2021-12-07 23:06:10,477" w Pressed
"2021-12-07 23:06:10,510" w Pressed
"2021-12-07 23:06:10,542" w Pressed
"2021-12-07 23:06:10,587" w Pressed
"2021-12-07 23:06:10,619" w Pressed
"2021-12-07 23:06:10,649" w Pressed
"2021-12-07 23:06:10,679" w Pressed
"2021-12-07 23:06:10,710" w Pressed
"2021-12-07 23:06:10,744" w Pressed
"2021-12-07 23:06:10,774" w Pressed
"2021-12-07 23:06:10,818" w Pressed
"2021-12-07 23:06:10,849" w Pressed
"2021-12-07 23:06:10,880" w Pressed
"2021-12-07 23:06:10,910" w Pressed
"2021-12-07 23:06:10,942" w Pressed
"2021-12-07 23:06:10,973" w Pressed
"2021-12-07 23:06:11,017" w Pressed
"2021-12-07 23:06:11,047" w Pressed
"2021-12-07 23:06:11,078" w Pressed
"2021-12-07 23:06:11,109" w Pressed
"2021-12-07 23:06:11,140" w Pressed
"2021-12-07 23:06:11,170" w Pressed
"2021-12-07 23:06:11,214" w Pressed
"2021-12-07 23:06:11,246" w Pressed
"2021-12-07 23:06:11,276" w Pressed
"2021-12-07 23:06:11,308" w Pressed
"2021-12-07 23:06:11,338" w Pressed
"2021-12-07 23:06:11,370" w Pressed
"2021-12-07 23:06:11,400" w Pressed
"2021-12-07 23:06:11,445" w Pressed
"2021-12-07 23:06:11,477" w Pressed
"2021-12-07 23:06:11,509" w Pressed
"2021-12-07 23:06:11,538" w Pressed
"2021-12-07 23:06:11,608" d Pressed
"2021-12-07 23:06:11,910" 'd' Released
"2021-12-07 23:06:11,911" a Pressed
"2021-12-07 23:06:12,270" 'a' Released
"2021-12-07 23:06:13,094" d Pressed
"2021-12-07 23:06:13,597" d Pressed
"2021-12-07 23:06:13,629" d Pressed
"2021-12-07 23:06:13,675" d Pressed
"2021-12-07 23:06:13,705" d Pressed
"2021-12-07 23:06:13,735" d Pressed
"2021-12-07 23:06:13,766" d Pressed
"2021-12-07 23:06:13,797" d Pressed
"2021-12-07 23:06:13,826" d Pressed
"2021-12-07 23:06:13,830" 'd' Released
"2021-12-07 23:06:14,069" d Pressed
"2021-12-07 23:06:14,493" 'd' Released
"2021-12-07 23:06:14,998" a Pressed
"2021-12-07 23:06:15,437" 'a' Released
"2021-12-07 23:06:16,078" 3 Pressed
"2021-12-07 23:06:16,110" 1 Pressed
"2021-12-07 23:06:16,158" '3' Released
"2021-12-07 23:06:16,221" '1' Released
"2021-12-07 23:06:16,245" 3 Pressed
"2021-12-07 23:06:16,301" 1 Pressed
"2021-12-07 23:06:16,358" '3' Released
"2021-12-07 23:06:16,414" '1' Released
"2021-12-07 23:06:16,415" 3 Pressed
"2021-12-07 23:06:16,469" 1 Pressed
"2021-12-07 23:06:16,533" '3' Released
"2021-12-07 23:06:16,622" '1' Released
"2021-12-07 23:06:17,366" d Pressed
"2021-12-07 23:06:17,867" d Pressed
"2021-12-07 23:06:17,913" d Pressed
"2021-12-07 23:06:17,945" d Pressed
"2021-12-07 23:06:17,977" d Pressed
"2021-12-07 23:06:18,009" d Pressed
"2021-12-07 23:06:18,040" d Pressed
"2021-12-07 23:06:18,072" d Pressed
"2021-12-07 23:06:18,103" d Pressed
"2021-12-07 23:06:18,135" d Pressed
"2021-12-07 23:06:18,164" d Pressed
"2021-12-07 23:06:18,211" d Pressed
"2021-12-07 23:06:18,238" 'w' Released
"2021-12-07 23:06:18,238" 'd' Released
"2021-12-07 23:06:18,734" w Pressed
"2021-12-07 23:06:18,951" 3 Pressed
"2021-12-07 23:06:19,061" '3' Released
"2021-12-07 23:06:19,502" d Pressed
"2021-12-07 23:06:19,782" a Pressed
"2021-12-07 23:06:19,814" 'd' Released
"2021-12-07 23:06:20,149" 'a' Released
"2021-12-07 23:06:20,221" d Pressed
"2021-12-07 23:06:20,542" a Pressed
"2021-12-07 23:06:20,590" 'd' Released
"2021-12-07 23:06:20,814" 'w' Released
"2021-12-07 23:06:20,815" 'a' Released
"2021-12-07 23:06:20,998" 2 Pressed
"2021-12-07 23:06:20,999" 1 Pressed
"2021-12-07 23:06:21,094" '2' Released
"2021-12-07 23:06:21,096" '1' Released
"2021-12-07 23:06:21,175" 2 Pressed
"2021-12-07 23:06:21,177" 1 Pressed
"2021-12-07 23:06:21,254" '2' Released
"2021-12-07 23:06:21,255" '1' Released
"2021-12-07 23:06:21,325" 2 Pressed
"2021-12-07 23:06:21,326" 1 Pressed
"2021-12-07 23:06:21,429" '2' Released
"2021-12-07 23:06:21,478" '1' Released
"2021-12-07 23:06:21,934" a Pressed
"2021-12-07 23:06:22,078" w Pressed
"2021-12-07 23:06:22,134" 3 Pressed
"2021-12-07 23:06:22,293" '3' Released
"2021-12-07 23:06:22,485" 'a' Released
"2021-12-07 23:06:22,750" d Pressed
"2021-12-07 23:06:23,229" 'd' Released
"2021-12-07 23:06:23,366" 'w' Released
"2021-12-07 23:06:27,030" w Pressed
"2021-12-07 23:06:27,517" a Pressed
"2021-12-07 23:06:28,174" 'e' Released
"2021-12-07 23:06:28,309" 'w' Released
"2021-12-07 23:06:28,509" w Pressed
"2021-12-07 23:06:29,014" 'w' Released
"2021-12-07 23:06:29,237" w Pressed
"2021-12-07 23:06:29,461" 'a' Released
"2021-12-07 23:06:29,678" d Pressed
"2021-12-07 23:06:29,928" 1 Pressed
"2021-12-07 23:06:29,999" 'd' Released
"2021-12-07 23:06:30,054" '1' Released
"2021-12-07 23:06:30,333" a Pressed
"2021-12-07 23:06:30,574" 'a' Released
"2021-12-07 23:06:30,670" a Pressed
"2021-12-07 23:06:30,926" 'a' Released
"2021-12-07 23:06:30,927" d Pressed
"2021-12-07 23:06:30,982" 'w' Released
"2021-12-07 23:06:31,150" w Pressed
"2021-12-07 23:06:31,181" a Pressed
"2021-12-07 23:06:31,230" 'd' Released
"2021-12-07 23:06:31,733" a Pressed
"2021-12-07 23:06:31,765" a Pressed
"2021-12-07 23:06:31,795" a Pressed
"2021-12-07 23:06:31,843" a Pressed
"2021-12-07 23:06:31,875" a Pressed
"2021-12-07 23:06:31,905" a Pressed
"2021-12-07 23:06:31,938" a Pressed
"2021-12-07 23:06:31,968" a Pressed
"2021-12-07 23:06:31,998" a Pressed
"2021-12-07 23:06:32,028" a Pressed
"2021-12-07 23:06:32,061" a Pressed
"2021-12-07 23:06:32,107" a Pressed
"2021-12-07 23:06:32,138" a Pressed
"2021-12-07 23:06:32,168" a Pressed
"2021-12-07 23:06:32,198" a Pressed
"2021-12-07 23:06:32,229" a Pressed
"2021-12-07 23:06:32,262" a Pressed
"2021-12-07 23:06:32,293" a Pressed
"2021-12-07 23:06:32,338" a Pressed
"2021-12-07 23:06:32,369" a Pressed
"2021-12-07 23:06:32,400" a Pressed
"2021-12-07 23:06:32,430" a Pressed
"2021-12-07 23:06:32,460" a Pressed
"2021-12-07 23:06:32,491" a Pressed
"2021-12-07 23:06:32,522" a Pressed
"2021-12-07 23:06:32,569" a Pressed
"2021-12-07 23:06:32,599" a Pressed
"2021-12-07 23:06:32,630" a Pressed
"2021-12-07 23:06:32,654" 'w' Released
"2021-12-07 23:06:33,013" w Pressed
"2021-12-07 23:06:33,142" 'a' Released
"2021-12-07 23:06:33,301" d Pressed
"2021-12-07 23:06:33,807" d Pressed
"2021-12-07 23:06:33,840" d Pressed
"2021-12-07 23:06:33,869" d Pressed
"2021-12-07 23:06:33,917" d Pressed
"2021-12-07 23:06:33,946" d Pressed
"2021-12-07 23:06:33,978" d Pressed
"2021-12-07 23:06:34,010" d Pressed
"2021-12-07 23:06:34,041" d Pressed
"2021-12-07 23:06:34,072" d Pressed
"2021-12-07 23:06:34,103" d Pressed
"2021-12-07 23:06:34,133" d Pressed
"2021-12-07 23:06:34,180" d Pressed
"2021-12-07 23:06:34,212" d Pressed
"2021-12-07 23:06:34,240" d Pressed
"2021-12-07 23:06:34,270" d Pressed
"2021-12-07 23:06:34,278" 'w' Released
"2021-12-07 23:06:34,782" d Pressed
"2021-12-07 23:06:34,814" d Pressed
"2021-12-07 23:06:34,829" w Pressed
"2021-12-07 23:06:35,174" 'd' Released
"2021-12-07 23:06:35,176" a Pressed
"2021-12-07 23:06:35,681" a Pressed
"2021-12-07 23:06:35,711" a Pressed
"2021-12-07 23:06:35,740" a Pressed
"2021-12-07 23:06:35,741" 'a' Released
"2021-12-07 23:06:35,861" d Pressed
"2021-12-07 23:06:35,966" a Pressed
"2021-12-07 23:06:36,014" 'w' Released
"2021-12-07 23:06:36,015" 'd' Released
"2021-12-07 23:06:36,253" d Pressed
"2021-12-07 23:06:36,294" 'a' Released
"2021-12-07 23:06:36,453" a Pressed
"2021-12-07 23:06:36,510" 'd' Released
"2021-12-07 23:06:36,606" w Pressed
"2021-12-07 23:06:36,629" d Pressed
"2021-12-07 23:06:36,653" 'a' Released
"2021-12-07 23:06:37,149" 'd' Released
"2021-12-07 23:06:37,150" a Pressed
"2021-12-07 23:06:37,333" 'w' Released
"2021-12-07 23:06:37,389" 'a' Released
"2021-12-07 23:06:37,848" a Pressed
"2021-12-07 23:06:38,356" a Pressed
"2021-12-07 23:06:38,387" a Pressed
"2021-12-07 23:06:38,417" a Pressed
"2021-12-07 23:06:38,447" a Pressed
"2021-12-07 23:06:38,480" a Pressed
"2021-12-07 23:06:38,511" a Pressed
"2021-12-07 23:06:38,543" a Pressed
"2021-12-07 23:06:38,588" a Pressed
"2021-12-07 23:06:38,618" a Pressed
"2021-12-07 23:06:38,649" a Pressed
"2021-12-07 23:06:38,679" a Pressed
"2021-12-07 23:06:38,709" a Pressed
"2021-12-07 23:06:38,756" a Pressed
"2021-12-07 23:06:38,787" a Pressed
"2021-12-07 23:06:38,818" a Pressed
"2021-12-07 23:06:38,849" a Pressed
"2021-12-07 23:06:38,882" a Pressed
"2021-12-07 23:06:38,912" a Pressed
"2021-12-07 23:06:38,942" a Pressed
"2021-12-07 23:06:38,973" a Pressed
"2021-12-07 23:06:39,019" a Pressed
"2021-12-07 23:06:39,050" a Pressed
"2021-12-07 23:06:39,080" a Pressed
"2021-12-07 23:06:39,111" a Pressed
"2021-12-07 23:06:39,142" a Pressed
"2021-12-07 23:06:39,173" a Pressed
"2021-12-07 23:06:39,199" 'w' Released
"2021-12-07 23:06:39,590" w Pressed
"2021-12-07 23:06:39,653" 'a' Released
"2021-12-07 23:06:39,654" 'w' Released
"2021-12-07 23:06:39,765" e Pressed
"2021-12-07 23:06:39,862" 'e' Released
"2021-12-07 23:06:40,022" s Pressed
"2021-12-07 23:06:40,117" 's' Released
"2021-12-07 23:06:40,582" e Pressed
"2021-12-07 23:06:40,640" 'e' Released
"2021-12-07 23:06:40,686" w Pressed
"2021-12-07 23:06:40,781" 'w' Released
"2021-12-07 23:06:40,885" f Pressed
"2021-12-07 23:06:41,007" 'f' Released
"2021-12-07 23:06:41,181" w Pressed
"2021-12-07 23:06:41,366" f Pressed
"2021-12-07 23:06:41,390" 'w' Released
"2021-12-07 23:06:41,493" 'f' Released
"2021-12-07 23:06:41,790" s Pressed
"2021-12-07 23:06:42,094" 's' Released
"2021-12-07 23:06:43,127" d Pressed
"2021-12-07 23:06:43,156" d Pressed
"2021-12-07 23:06:43,181" 'd' Released
"2021-12-07 23:06:43,205" a Pressed
"2021-12-07 23:06:43,350" s Pressed
"2021-12-07 23:06:43,573" d Pressed
"2021-12-07 23:06:43,598" 'a' Released
"2021-12-07 23:06:43,600" 's' Released
"2021-12-07 23:06:46,488" d Pressed
"2021-12-07 23:06:46,517" d Pressed
"2021-12-07 23:06:46,549" d Pressed
"2021-12-07 23:06:46,580" d Pressed
"2021-12-07 23:06:46,610" d Pressed
"2021-12-07 23:06:46,643" d Pressed
"2021-12-07 23:06:46,675" d Pressed
"2021-12-07 23:06:46,719" d Pressed
"2021-12-07 23:06:46,749" d Pressed
"2021-12-07 23:06:46,781" d Pressed
"2021-12-07 23:06:46,813" d Pressed
"2021-12-07 23:06:46,844" d Pressed
"2021-12-07 23:06:46,876" d Pressed
"2021-12-07 23:06:47,990" a Pressed
"2021-12-07 23:06:48,181" 'a' Released
"2021-12-07 23:06:49,341" w Pressed
"2021-12-07 23:06:49,455" 'w' Released
"2021-12-07 23:06:52,422" d Pressed
"2021-12-07 23:06:52,703" 'w' Released
"2021-12-07 23:06:53,208" d Pressed
"2021-12-07 23:06:53,240" d Pressed
"2021-12-07 23:06:53,271" d Pressed
"2021-12-07 23:06:53,302" d Pressed
"2021-12-07 23:06:53,349" d Pressed
"2021-12-07 23:06:53,378" d Pressed
"2021-12-07 23:06:53,410" d Pressed
"2021-12-07 23:06:53,442" d Pressed
"2021-12-07 23:06:53,473" d Pressed
"2021-12-07 23:06:53,478" w Pressed
"2021-12-07 23:06:53,574" 'd' Released
"2021-12-07 23:06:58,734" d Pressed
"2021-12-07 23:06:58,758" 'q' Released
"2021-12-07 23:06:58,926" s Pressed
"2021-12-07 23:06:59,278" 'd' Released
"2021-12-07 23:06:59,646" 's' Released
"2021-12-07 23:07:00,246" a Pressed
"2021-12-07 23:07:00,277" w Pressed
"2021-12-07 23:07:00,774" 'w' Released
"2021-12-07 23:07:00,814" 'a' Released
"2021-12-07 23:07:00,926" d Pressed
"2021-12-07 23:07:00,926" q Pressed
"2021-12-07 23:07:01,038" 'q' Released
"2021-12-07 23:07:01,125" 'd' Released
"2021-12-07 23:07:01,238" a Pressed
"2021-12-07 23:07:01,415" 'a' Released
"2021-12-07 23:07:02,374" d Pressed
"2021-12-07 23:07:02,509" 1 Pressed
"2021-12-07 23:07:02,638" '1' Released
"2021-12-07 23:07:03,477" w Pressed
"2021-12-07 23:07:03,718" 'w' Released
"2021-12-07 23:07:03,742" 'd' Released
"2021-12-07 23:07:03,807" a Pressed
"2021-12-07 23:07:04,190" 'a' Released
"2021-12-07 23:07:05,718" w Pressed
"2021-12-07 23:07:05,781" 'd' Released
"2021-12-07 23:07:05,846" r Pressed
"2021-12-07 23:07:05,967" 'r' Released
"2021-12-07 23:07:06,109" 'w' Released
"2021-12-07 23:07:06,111" d Pressed
"2021-12-07 23:07:06,686" d Pressed
"2021-12-07 23:07:07,029" a Pressed
"2021-12-07 23:07:07,094" 'd' Released
"2021-12-07 23:07:07,293" d Pressed
"2021-12-07 23:07:07,358" 'a' Released
"2021-12-07 23:07:07,526" a Pressed
"2021-12-07 23:07:07,718" 'a' Released
"2021-12-07 23:07:07,886" a Pressed
"2021-12-07 23:07:07,957" 'd' Released
"2021-12-07 23:07:08,247" 'a' Released
"2021-12-07 23:07:08,598" a Pressed
"2021-12-07 23:07:08,774" 'a' Released
"2021-12-07 23:07:08,838" d Pressed
"2021-12-07 23:07:09,022" 'd' Released
"2021-12-07 23:07:09,022" a Pressed
"2021-12-07 23:07:09,149" 'a' Released
"2021-12-07 23:07:09,190" d Pressed
"2021-12-07 23:07:09,286" a Pressed
"2021-12-07 23:07:09,317" 'd' Released
"2021-12-07 23:07:09,461" 'a' Released
"2021-12-07 23:07:09,494" d Pressed
"2021-12-07 23:07:09,574" a Pressed
"2021-12-07 23:07:09,598" 'd' Released
"2021-12-07 23:07:10,894" 'a' Released
"2021-12-07 23:07:50,158" w Pressed
"2021-12-07 23:07:50,357" 3 Pressed
"2021-12-07 23:07:50,462" '3' Released
"2021-12-07 23:07:50,814" d Pressed
"2021-12-07 23:07:51,271" 'd' Released
"2021-12-07 23:07:51,606" d Pressed
"2021-12-07 23:07:51,822" 'd' Released
"2021-12-07 23:07:55,358" a Pressed
"2021-12-07 23:07:55,614" 'w' Released
"2021-12-07 23:07:55,615" 'a' Released
"2021-12-07 23:08:01,270" w Pressed
"2021-12-07 23:08:01,742" d Pressed
"2021-12-07 23:08:01,966" 'd' Released
"2021-12-07 23:08:02,118" a Pressed
"2021-12-07 23:08:02,628" a Pressed
"2021-12-07 23:08:02,658" a Pressed
"2021-12-07 23:08:02,689" a Pressed
"2021-12-07 23:08:02,720" a Pressed
"2021-12-07 23:08:02,753" a Pressed
"2021-12-07 23:08:02,781" 'w' Released
"2021-12-07 23:08:03,086" w Pressed
"2021-12-07 23:08:03,110" 'a' Released
"2021-12-07 23:08:03,261" 3 Pressed
"2021-12-07 23:08:03,374" '3' Released
"2021-12-07 23:08:03,797" d Pressed
"2021-12-07 23:08:04,398" ! Pressed
"2021-12-07 23:08:04,550" '!' Released
"2021-12-07 23:08:06,453" w Pressed
"2021-12-07 23:08:06,509" 'd' Released
"2021-12-07 23:08:06,653" 3 Pressed
"2021-12-07 23:08:06,758" '3' Released
"2021-12-07 23:08:07,629" 1 Pressed
"2021-12-07 23:08:07,694" '1' Released
"2021-12-07 23:08:07,846" a Pressed
"2021-12-07 23:08:08,278" 'a' Released
"2021-12-07 23:08:08,574" d Pressed
"2021-12-07 23:08:09,083" d Pressed
"2021-12-07 23:08:09,115" d Pressed
"2021-12-07 23:08:09,145" d Pressed
"2021-12-07 23:08:09,177" d Pressed
"2021-12-07 23:08:09,207" d Pressed
"2021-12-07 23:08:09,253" d Pressed
"2021-12-07 23:08:09,285" d Pressed
"2021-12-07 23:08:09,316" d Pressed
"2021-12-07 23:08:09,349" d Pressed
"2021-12-07 23:08:09,379" d Pressed
"2021-12-07 23:08:09,410" d Pressed
"2021-12-07 23:08:09,442" d Pressed
"2021-12-07 23:08:09,470" d Pressed
"2021-12-07 23:08:09,516" d Pressed
"2021-12-07 23:08:09,547" d Pressed
"2021-12-07 23:08:09,577" d Pressed
"2021-12-07 23:08:09,607" d Pressed
"2021-12-07 23:08:09,637" d Pressed
"2021-12-07 23:08:09,682" d Pressed
"2021-12-07 23:08:09,714" d Pressed
"2021-12-07 23:08:09,745" d Pressed
"2021-12-07 23:08:09,777" d Pressed
"2021-12-07 23:08:09,806" 'w' Released
"2021-12-07 23:08:10,314" d Pressed
"2021-12-07 23:08:10,346" d Pressed
"2021-12-07 23:08:10,377" d Pressed
"2021-12-07 23:08:10,407" d Pressed
"2021-12-07 23:08:10,437" d Pressed
"2021-12-07 23:08:10,485" d Pressed
"2021-12-07 23:08:10,515" d Pressed
"2021-12-07 23:08:10,547" d Pressed
"2021-12-07 23:08:10,578" d Pressed
"2021-12-07 23:08:10,608" d Pressed
"2021-12-07 23:08:10,639" d Pressed
"2021-12-07 23:08:10,669" d Pressed
"2021-12-07 23:08:10,714" d Pressed
"2021-12-07 23:08:10,749" d Pressed
"2021-12-07 23:08:10,777" d Pressed
"2021-12-07 23:08:10,808" d Pressed
"2021-12-07 23:08:10,839" d Pressed
"2021-12-07 23:08:10,870" d Pressed
"2021-12-07 23:08:10,915" d Pressed
"2021-12-07 23:08:10,947" d Pressed
"2021-12-07 23:08:10,976" d Pressed
"2021-12-07 23:08:11,006" d Pressed
"2021-12-07 23:08:11,038" d Pressed
"2021-12-07 23:08:11,070" d Pressed
"2021-12-07 23:08:11,101" d Pressed
"2021-12-07 23:08:11,133" d Pressed
"2021-12-07 23:08:11,179" d Pressed
"2021-12-07 23:08:11,209" d Pressed
"2021-12-07 23:08:11,240" d Pressed
"2021-12-07 23:08:11,272" d Pressed
"2021-12-07 23:08:11,303" d Pressed
"2021-12-07 23:08:11,334" d Pressed
"2021-12-07 23:08:11,364" d Pressed
"2021-12-07 23:08:11,409" d Pressed
"2021-12-07 23:08:11,441" d Pressed
"2021-12-07 23:08:11,473" d Pressed
"2021-12-07 23:08:11,503" d Pressed
"2021-12-07 23:08:11,535" d Pressed
"2021-12-07 23:08:11,565" d Pressed
"2021-12-07 23:08:11,594" d Pressed
"2021-12-07 23:08:11,626" d Pressed
"2021-12-07 23:08:11,672" d Pressed
"2021-12-07 23:08:11,703" d Pressed
"2021-12-07 23:08:11,733" d Pressed
"2021-12-07 23:08:11,763" d Pressed
"2021-12-07 23:08:11,794" d Pressed
"2021-12-07 23:08:11,826" d Pressed
"2021-12-07 23:08:11,829" w Pressed
"2021-12-07 23:08:12,229" 'd' Released
"2021-12-07 23:08:12,294" a Pressed
"2021-12-07 23:08:12,423" 'w' Released
"2021-12-07 23:08:12,742" w Pressed
"2021-12-07 23:08:13,158" 'w' Released
"2021-12-07 23:08:13,830" d Pressed
"2021-12-07 23:08:16,638" s Pressed
"2021-12-07 23:08:16,878" 'a' Released
"2021-12-07 23:08:26,558" s Pressed
"2021-12-07 23:08:27,065" s Pressed
"2021-12-07 23:08:27,094" s Pressed
"2021-12-07 23:08:27,126" s Pressed
"2021-12-07 23:08:27,171" s Pressed
"2021-12-07 23:08:27,203" s Pressed
"2021-12-07 23:08:27,232" s Pressed
"2021-12-07 23:08:27,262" s Pressed
"2021-12-07 23:08:27,294" s Pressed
"2021-12-07 23:08:27,323" s Pressed
"2021-12-07 23:08:27,368" s Pressed
"2021-12-07 23:08:27,398" s Pressed
"2021-12-07 23:08:27,428" s Pressed
"2021-12-07 23:08:27,461" s Pressed
"2021-12-07 23:08:27,490" s Pressed
"2021-12-07 23:08:27,502" a Pressed
"2021-12-07 23:08:27,806" 'd' Released
"2021-12-07 23:08:28,312" a Pressed
"2021-12-07 23:08:28,342" a Pressed
"2021-12-07 23:08:28,373" a Pressed
"2021-12-07 23:08:28,406" a Pressed
"2021-12-07 23:08:28,422" 's' Released
"2021-12-07 23:08:28,797" 'a' Released
"2021-12-07 23:08:30,406" d Pressed
"2021-12-07 23:08:30,438" d Pressed
"2021-12-07 23:08:30,467" d Pressed
"2021-12-07 23:08:30,514" d Pressed
"2021-12-07 23:08:30,546" d Pressed
"2021-12-07 23:08:30,576" d Pressed
"2021-12-07 23:08:30,607" d Pressed
"2021-12-07 23:08:30,639" d Pressed
"2021-12-07 23:08:30,667" d Pressed
"2021-12-07 23:08:30,709" a Pressed
"2021-12-07 23:08:30,749" 'd' Released
"2021-12-07 23:08:30,750" s Pressed
"2021-12-07 23:08:31,135" 's' Released
"2021-12-07 23:08:31,366" s Pressed
"2021-12-07 23:08:31,765" 's' Released
"2021-12-07 23:08:31,926" w Pressed
"2021-12-07 23:08:31,989" 'a' Released
"2021-12-07 23:08:32,222" a Pressed
"2021-12-07 23:08:32,574" d Pressed
"2021-12-07 23:08:32,598" 'a' Released
"2021-12-07 23:08:32,678" 'w' Released
"2021-12-07 23:08:32,926" w Pressed
"2021-12-07 23:08:33,006" 'd' Released
"2021-12-07 23:08:33,008" a Pressed
"2021-12-07 23:08:33,046" 'a' Released
"2021-12-07 23:08:33,101" d Pressed
"2021-12-07 23:08:33,390" 'd' Released
"2021-12-07 23:08:33,390" a Pressed
"2021-12-07 23:08:35,261" 'a' Released
"2021-12-07 23:08:36,190" s Pressed
"2021-12-07 23:08:36,293" 's' Released
"2021-12-07 23:08:36,486" w Pressed
"2021-12-07 23:08:36,614" 'd' Released
"2021-12-07 23:08:36,973" d Pressed
"2021-12-07 23:08:37,488" d Pressed
"2021-12-07 23:08:37,519" d Pressed
"2021-12-07 23:08:37,549" d Pressed
"2021-12-07 23:08:37,579" d Pressed
"2021-12-07 23:08:37,609" d Pressed
"2021-12-07 23:08:37,640" d Pressed
"2021-12-07 23:08:37,685" d Pressed
"2021-12-07 23:08:37,717" d Pressed
"2021-12-07 23:08:37,748" d Pressed
"2021-12-07 23:08:37,778" d Pressed
"2021-12-07 23:08:37,809" d Pressed
"2021-12-07 23:08:37,842" d Pressed
"2021-12-07 23:08:37,872" d Pressed
"2021-12-07 23:08:37,903" d Pressed
"2021-12-07 23:08:37,949" d Pressed
"2021-12-07 23:08:37,979" d Pressed
"2021-12-07 23:08:38,008" d Pressed
"2021-12-07 23:08:38,040" d Pressed
"2021-12-07 23:08:38,070" d Pressed
"2021-12-07 23:08:38,101" d Pressed
"2021-12-07 23:08:38,146" d Pressed
"2021-12-07 23:08:38,177" d Pressed
"2021-12-07 23:08:38,211" d Pressed
"2021-12-07 23:08:38,241" d Pressed
"2021-12-07 23:08:38,272" d Pressed
"2021-12-07 23:08:38,306" d Pressed
"2021-12-07 23:08:38,336" d Pressed
"2021-12-07 23:08:38,366" d Pressed
"2021-12-07 23:08:38,413" d Pressed
"2021-12-07 23:08:38,445" d Pressed
"2021-12-07 23:08:38,475" d Pressed
"2021-12-07 23:08:38,507" d Pressed
"2021-12-07 23:08:38,536" d Pressed
"2021-12-07 23:08:38,568" d Pressed
